,use_category,use_subcategory,skintype,brand,product,size,price,details,ingredients,ratings,perc_respondrec,total_reviews,link,page
0,moisturizer,face moisturizer,dry,CeraVe,Itch Relief Moisturizing Cream,Size 12.0 oz|Item 2559623,"Price
$23.99","Developed with dermatologists and formulated with the anti-itch ingredient, Pramoxine Hydrochloride 1%, CeraVe Itch Relief Moisturizing Cream temporarily relieves itching associated with minor skin irritations, insect bites and sunburn. The product also contains three essential ceramides that helps repair and restore the skin's barrier all in an emollient based cream with a rich, velvety texture.

Key Ingredients:
Ceramides 1, 3 and 6-II - help repair and restore skin barrier
Pramoxine Hydrochloride - for itch relief
Benefits:
Steroid-free
Fragrance-free
Non-comedogenic
Sulfate-free
Gentle, non-irritating formula
Accepted by the National Eczema Association
#1 Dermatologist Recommended Skincare Brand","Aqua/Water/Eau, Glycerin, Petrolatum, Cetyl Alcohol, Butyrospermum Parkii Butter / Shea Butter, Cetearyl Alcohol, Peg-100 Stearate, Glyceryl Stearate, Isopropyl Myristate, Stearic Acid, Dimethicone, Palmitic Acid, Pramoxine Hcl, Potassium Phosphate, Ceramide Np, Ceramide Ap, Ceramide Eop, Carbomer, Behentrimonium Methosulfate, Sodium Hydroxide, Myristic Acid, Sodium Lauroyl Lactylate, Cholesterol, Tasmannia Lanceolata Fruit Extract, Phenoxyethanol, Dipotassium Phosphate, Disodium Edta, Alcohol Denat., Hydrolyzed Hyaluronic Acid, Citric Acid, Xanthan Gum, Phytosphingosine, Ethylhexylglycerin.",4.4,88%,11 Reviews,https://www.ulta.com/itch-relief-moisturizing-cream?productId=pimprod2013147,2
1,moisturizer,face moisturizer,dry,Clinique,Clinique For Men Anti-Age Moisturizer,Item 2271618,"Price
$41.00","Clinique For Men Anti-Age Moisturizer is an all-day hydrator that combats lines, wrinkles, dullness for a younger, revitalized look. All-day hydrator combats lines, wrinkles, dullness for a younger, revitalized look. Absorbs quickly.","Water\Aqua\Eau , Squalane , Glycerin , Isostearyl Neopentanoate , Butyrospermum Parkii (Shea Butter) , Butylene Glycol , Peg-100 Stearate , Cetyl Alcohol , Dimethicone , Polyethylene , Glyceryl Stearate , Cucumis Sativus (Cucumber) Fruit Extract , Hordeum Vulgare (Barley) Extract\Extrait D'Orge , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Whey Protein\Lactis Protein\Protéine Du Petit-Lait , Caffeine , Acetyl Hexapeptide-8 , Sucrose , Petrolatum , Sodium Polyacrylate , Acetyl Glucosamine , Caprylyl Glycol , Propylene Glycol Dicaprate , Helianthus Annuus (Sunflower) Seedcake , Glyceryl Polymethacrylate , Palmitoyl Oligopeptide , Tocopheryl Acetate , Sodium Hyaluronate , Dimethicone Crosspolymer-3 , Hexylene Glycol , Ptfe , Peg-8 , Xanthan Gum , Disodium Edta , Phenoxyethanol.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",3.7,66%,58 Reviews,https://www.ulta.com/clinique-men-anti-age-moisturizer?productId=xlsImpprod6470041,2
2,moisturizer,face moisturizer,dry,Vichy,LiftActiv Peptide-C Anti-Aging Face Moisturizer,Size 1.6 oz|Item 2548801,"Price
$39.00","Discover Vichy's LiftActiv Peptide-C Face Moisturizer, an advanced face anti-aging moisturizer formulated with phyto peptides, vitamin C and Vichy mineralizing thermal water, naturally enriched with essential minerals and sourced from the heart of the French volcanoes, to help correct multiple aging signs including wrinkles, dull skin, loss of contour definition and loss of firmness. With a creamy texture that transforms into a powder-feel, LiftActiv Peptide-C visibly reduces wrinkles, brightens and diminishes the appearance of discoloration. Skin looks contoured, lifted and feels firmer. Skin is hydrated for 48-hours. For all skin types, including sensitive.

Key Ingredients:
Phyto Peptides - short fragments of proteins naturally derived from green peas capable of targeting aging signs to help visibly lift and firm skin's appearance
Vitamin C - antioxidant known to help brighten skin, help reduce the appearance of skin aging, and help protect against skin stress
Vichy Mineralizing Thermal Water - charges itself with 15 minerals to help strengthen the skin's moisture barrier to help protect skin against external elements
Benefits:
Paraben-free
Allergy-tested fragrance
Non-sticky
Non-shiny
Tested under dermatological control for safety
Clinical Results:
From Day 1: Improved skin tonicity & visible firmness, 48-hour hydration.
After 4 weeks: Reduced wrinkles including crow's feet and forehead wrinkles.
After 8 weeks: Diminished appearance of discoloration. Skin feels firmer.
Brand Story: Founded in France in 1931, Vichys formulas combine clinically-proven ingredients with mineral-rich volcanic water to deliver real results to women of all ages. Today, Vichy is the #1 Anti-Aging Brand in European pharmacies.","Aqua / Water / Eau, Glycerin, Dimethicone, Isohexadecane, Alcohol Denat., Silica, Hydroxyethylpiperazine Ethane Sulfonic Acid, Propanediol, Synthetic Wax, Peg-10 Dimethicone, Eperua Falcata Bark Extract, Peg-30 Dipolyhydroxystearate, Stearyl Alcohol, Sorbitan Oleate, Dimethicone/Peg-10/15 Crosspolymer, Dimethicone/Polyglycerin-3 Crosspolymer, Ceteareth-6, Sodium Acrylates Copolymer, Sodium Citrate, Sodium Hydroxide, Sodium Phytate, Cyclodextrin, Adenosine, Ascorbyl Glucoside, Nylon-12, Isopropyl Alcohol, Propylene Carbonate, Dipropylene Glycol, Caprylic/Capric Triglyceride, Caprylyl Glycol, Acetyl Tetrapeptide-9, Synthetic Fluorphlogopite, Disteardimonium Hectorite, Dextrin, Pisum Sativum Extract / Pea Extract, Tocopherol, Phenoxyethanol, Ci 15985/ Yellow 6, Ci 77891 / Titanium Dioxide, Parfum / Fragrance. Code F.I.L.: D221614/1.",4.2,89%,80 Reviews,https://www.ulta.com/liftactiv-peptide-c-anti-aging-face-moisturizer?productId=pimprod2007282,2
3,moisturizer,face moisturizer,dry,COSRX,Oil Free Moisturizing Lotion,Size 3.38 oz|Item 2517357,"Price
$24.00","COSRX Oil Free Moisturizing Lotion is a lightweight daily moisturizer made with skin-friendly hyaluronic acid and natural botanicals that hydrate, protect, and comfort. Designed for all skin types, including sensitive and acne-prone skin, this fast-absorbing moisturizer provides long-lasting hydration without leaving a greasy residue on the skin.

Key Ingredients:
White Birch Sap: Calms and refreshes sensitive skin while restoring moisture
Hyaluronic Acid: Deeply moisturizes depleted skin
Benefits:
Deeply moisturizes and restores healthy hydration levels
Calms and soothes irritated and sensitive skin
Lightweight and fast-absorbing formula
pH: 5.5-6.5

All COSRX products are dermatologist-tested, hypoallergenic, cruelty-free, paraben-free, sulfate-free, phthalate-free, and alcohol-free.","Betula Platyphylla Japonica Juice, Butylene Glycol, Glycerin, Dimethicone, Betaine, Cetearyl Alcohol,1,2-Hexanediol, Cetearyl Olivate, Sorbitan Olivate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Lactate, Ethylhexylglycerin, Sodium Hyaluronate, Allantoin, Panthenol, Xanthan Gum, Ethyl Hexanediol, Citrus Medica Limonum (Lemon) Peel Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil.",4.1,72%,46 Reviews,https://www.ulta.com/oil-free-moisturizing-lotion?productId=xlsImpprod16661015,2
4,moisturizer,face moisturizer,dry,Mario Badescu,Buttermilk Moisturizer,Size 2.0 oz|Item 2209846,"Price
$18.00","Rejuvenate and replenish skin with this daily moisturizer. Lactic Acid, Allantoin, and Chamomile combine in a lightweight formula that softens and smooths skin. Gentle resurfacing benefits help reduce the appearance of dry fine lines, wrinkles, and uneven skin tone giving dull skin a bright, youthful glow.","Aqua (Water, Eau), Isopropyl Myristate, Propylene Glycol, Paraffinum Liquidum (Mineral Oil, Huile Minérale), Glyceryl Stearate, Cetyl Alcohol, Allantoin, Chamomilla Recutita (Matricaria) Flower Extract, Thymus Vulgaris (Thyme) Leaf Extract, Tocopherol, Lactic Acid, Cetrimonium Bromide, Parfum (Fragrance), Triethanolamine, Methylparaben, Propylparaben, Sodium Chloride, Citronellol, CI 42090 (Blue 1), CI 19140 (Yellow 5).",4.4,86%,194 Reviews,https://www.ulta.com/buttermilk-moisturizer?productId=xlsImpprod6200703,2
5,moisturizer,face moisturizer,dry,Bliss,Drench & Quench Moisturizer,Size 1.7 oz|Item 2524145,"Price
$22.00","Bliss Drench & Quench Moisturizer - This ultra-lightweight moisturizer transforms into water on contact, surging skin with more than 10,000 marine micro-droplets for intense, yet weightless, all-day hydration.
Perfectly balanced hydration disappears instantly into the skin - no greasy or heavy feeling
Skin immediately feels soft, healthy and refreshed; within 4 weeks skin's moisture barrier is improved
Hypoallergenic, dermatologist tested, non-comedogenic
Cruelty-free. Vegan. Blissfully Free From: Parabens, Phthalates, Sulfates, Sodium Lauryl Sulfate (SLS), Sodium Laureth Sulfate (SLES), DMDM Hydantoin, Urea, Petrolatum, Mineral Oil, DEA/TEA/MEA/ETA, Formaldehyde","Water (Aqua) (Eau), Cyclopentasiloxane, Glycerin, Butylene Glycol, Dimethicone, Hydrogenated Polyisobutene, Passiflora Incarnata Seed Oil, Chamomilla Recutita (Matricaria) Flower Extract, Tocopheryl Acetate, Retinyl Palmitate, Tetrahexyldecyl Ascorbate, Caprylic/Capric Triglyceride, Silybum Marianum Seed Oil, Tocopherol, Porphyra Umbilicalis Extract, Commiphora Mukul Resin Extract, Rosa Multiflora Fruit Extract, Nannochloropsis Oculata Extract, Dimethicone/PEG-10/15 Crosspolymer, Sodium Chloride, Nylon-12, Dimethicone/Vinyl Dimethicone Crosspolymer, Potassium Sorbate, Dipropylene Glycol, Fragrance (Parfum), Guar Hydroxypropyltrimonium Chloride, Polysorbate 20, Phenoxyethanol, Benzyl Alcohol, Sodium Citrate, Chlorphenesin, Linalool, Butylphenyl Methylpropional, Alpha-Isomethyl Ionone, Limonene, Blue 1 (CI 42090)
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",4.5,81%,536 Reviews,https://www.ulta.com/drench-quench-moisturizer?productId=xlsImpprod17921136,2
6,moisturizer,face moisturizer,dry,StriVectin,Multi-Action Restorative Cream,Size 1.7 oz|Item 2297154,"Price
$69.00","This multi-tasking restorative cream with Pro-12 Youth Optimizing Complex reinvigorates skin, supports natural collagen and promotes firmness and elasticity. Featuring a lightweight texture and all-in-one power, Multi-Action Restorative Cream targets the 12 key visible signs of aging: fine lines, wrinkles, density, firmness, sagging, texture, dehydration, dullness, discoloration, clarity, resilience and enlarged pores. Skin is more resilient to time, feeling renewed and appearing healthier and more youthful.

Key Benefits:
Targets the 12 key signs of aging: fine lines, wrinkles, density, firmness, sagging, texture, dehydration, dullness, discoloration, clarity, resilience, enlarged pores
Replenishes and strengthens the moisture barrier to diminish water loss
Optimizes skin performance to fortify against future aging
97% saw reduced appearance of lines and wrinkles*
97% saw and felt firmer skin*
95% felt skin was more cushioned and plumped*
*Based on consumer evaluation at 12 weeks, when used as directed

StriVectin products are:
cruelty free
paraben free
suitable for all skin types
StriVectin is a collection of smart, targeted solutions for aging and changing skin. They combine advanced, high-performance skincare ingredients with their patented NIA-114 technology to deliver real, visible, clinically proven results.","Aqua (Water, Eau), Glyceryl Stearate, Propanediol, C12-15 Alkyl Benzoate, Isopropyl Palmitate, Glycerin, Undecane, Butyrospermum Parkii (Shea) Butter, Tridecane, Caprylic/Capryl Triglyceride, Cetyl Alcohol, PEG-100 Stearate, Dimethicone, Glycol Distearate, Myristyl Nicotinate, Tocopherol, Allantoin, Panthenol, Pentylene Glycol, Ethylhexylglycerin, Secale Cereale (Rye) Seed Extract, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifiuoroacetate, Palmitoyl Tripeptide-5, Caprylyl Glycol, Acetyl Tetrapeptide-2, Magnesium Chloride, Disodium EDTA, Potassium Cetyl Phosphate, Carbomer, Sodium Hydroxide, Phenoxyethanol.",4.6,92%,115 Reviews,https://www.ulta.com/multi-action-restorative-cream?productId=xlsImpprod13521003,2
7,moisturizer,face moisturizer,dry,Formula 10.0.6,Thirst No More! Moisturizer,Item 2501949,"Price
$9.49","Quench your thirsty skin with Formula 10.0.6 Thirst No More moisturizer. This powerful moisturizer contains a natural complex combination of watermelon, lentil and apple extracts. Hyaluronic acid delivers a second boost of moisture while white tea helps to maintain a fresh and radiant glow. Your skin will drink it in!","Water, Sorbitan Stearate, Glycerin, PPG-15 Stearyl Ether, Octyldodecyl Stearate, Stearyl Alcohol, Butyrospermum Parkii (Shea Butter), Sorbityl Laurate, Tocopherol, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Camellia Sinensis Leaf Extract, Sodium Hyaluronate, Behenyl Alcohol, Xanthan Gum, Caprylyl Glycol, Fragrance, Sodium Lactate, Sodium Carrageenan, Sodium PCA, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Sea Salt, Disodium EDTA. R08-16.",4.4,92%,231 Reviews,https://www.ulta.com/thirst-no-more-moisturizer?productId=xlsImpprod15661041,2
8,moisturizer,face moisturizer,dry,Clinique,Clinique Smart Clinical MD Multi-Dimensional Age Transformer Revolumize,Size 1.7 oz|Item 2549354,"Price
$69.00","Clinique Smart Clinical MD Multi-Dimensional Age Transformer Revolumize is an instant plumping dense-cream visibly rejuvenates facial morphology that helps replump skin and provides volume building day after day.

Who It's For:
All Skin Types

What It Is:
An instant plumping dense-cream visibly rejuvenates facial morphology that helps replump skin and provides volume building day after day.

What It Does:
A combination of three different molecular weights of Hyaluronic Acid helps achieve a plumped look.
Powered by Morpho Technology + Custom Repair, this global de-aging formula helps visibly correct lines and wrinkles, dullness, and uneven tone.

Benefits:
Hyaluronic Acid: Hydration is the key to healthy, youthful skin. This effective humectant has skin-plumping effects - it can attract up to 1,000 times its weight in water.
Soybean Protein: This plant-derived ingredient helps provide a support system to plump up skin, filling in lines.
Yeast Extract: Helps skin hold onto moisture, providing a smoothing effect that minimizes roughness and plumps up wrinkles.
Neuropeptides: A group of three neuropeptides work together to help boost natural collagen production, and relax the look of wrinkles and expression lines.

Clinique Clean Philosophy:
No parabens
No phthalates
No fragrance
Just happy skin.

What else is this product free of?
Oil
Denatured alcohol

See How To Apply Clinique Smart Clinical MD Multi-Dimensional Age Transformer Revolumize.","Water\Aqua\Eau, Butylene Glycol, Butyrospermum Parkii (Shea Butter), Cetearyl Alcohol, Hydrogenated Polyisobutene, Phenyl Trimethicone, Sucrose, Glycerin, Polyglyceryl-3 Beeswax, Cetyl Esters, Isostearyl Neopentanoate, Peg-100 Stearate, Hdi/Trimethylol Hexyllactone Crosspolymer, Cetearyl Glucoside, Acetyl Glucosamine, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Yeast Extract\Faex\Extrait De Levure, Methyl Glucose Sesquistearate, Centaurium Erythraea (Centaury) Extract, Micrococcus Lysate, Polysilicone-11, Acetyl Octapeptide-3, Acetyl Hexapeptide-8, Ergothioneine, Biotin, Whey Protein\Lactis Protein\Protéine Du Petit-Lait, Ursolic Acid, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Glycine Soja (Soybean) Protein, Tocopheryl Acetate, Camellia Sinensis Leaf Extract, Isoleucine, Saccharomyces Ferment Filtrate, Leucine, Soy Amino Acids, Carbomer, Polymethyl Methacrylate, Hydroxyethyl Urea, Caffeine, Caprylyl Glycol, Pyrus Malus (Apple) Fruit Extract, Polybutene, Hydrolyzed Soy Protein, Dimethicone, Sodium Hyaluronate, Linoleic Acid, Stearic Acid, Aminomethyl Propanol, Adenosine Phosphate, Acetyl Carnitine Hcl, Creatine, Menthanediol, Lecithin, Aminopropyl Ascorbyl Phosphate, Silica, 1,2-Hexanediol, Calcium Chloride, Hydroxyethylcellulose, Sodium Citrate, Citric Acid, Disodium Edta, Potassium Sorbate, Bht, Sodium Benzoate, Sodium Dehydroacetate, Phenoxyethanol, Ext. Violet 2 (CI 60730), Red 33 (CI 17200).",4.3,100%,3 Reviews,https://www.ulta.com/clinique-smart-clinical-md-multi-dimensional-age-transformer-revolumize?productId=pimprod2008726,2
9,moisturizer,face moisturizer,dry,StriVectin,Re-Quench Water Cream Hyaluronic + Electrolyte Moisturizer,Size 1.7 oz|Item 2561083,"Price
$59.00","Get balanced hydration in an oil-free, water cream moisturizer from StriVectin. Re-quench skin with a flood of ultra-hydrating Hyaluronic Acid, energizing Electrolytes and replenishing mineral-rich waters. This high-performance hydrator targets dry, dull, visibly fatigued skin, distributing moisture where it's needed most for balanced hydration and a healthy-looking glow. Patented NIA-114 technology strengthens the skin barrier to help impede water loss.

Key benefits:
Instantly plumps & floods skin with hydration
Replenishes and promotes lasting moisture
Energizes & renews dry, dull fatigued skin
Leaves skin healthier-looking and glowing","Aqua/Water/Eau, Dimethicone, Propanediol, Glycerin, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Hydrolyzed Vegetable Protein, Polymethylsilsesquioxane/Silica Crosspolymer, Fructooligosaccharides, Isosorbide Dicaprylate, Polysilicone-11, Betaine, Myristyl Nicotinate, Beta Vulgaris/Beet Root Extract/Extrait De Racine De Betterave, Nelumbo Nucifera Root Water, Citrus Aurantium Dulcis (Orange) Fruit Water, Leuconostoc Ferment Filtrate, Hydrolyzed Hyaluronic Acid, 1,2-Hexanediol, Trehalose, Hexylene Glycol, Saccharide Isomerate, Cetearyl Olivate, Isononyl Isononanoate, Butylene Glycol, Ethylhexyl Isononanoate, Sorbitan Olivate, Trisodium Ethylenediamine Disuccinate, Sorbitan Isostearate, Decyl Glucoside, Caprylyl Glycol, Magnesium Aspartate, Zinc Gluconate, Copper Gluconate, Polyisobutene, Polysorbate 60, Aloe Barbadensis Leaf Juice Powder, PEG-7 Trimethylolpropane Coconut Ether, Caprylhydroxamic Acid, Potassium Lactate, Lactic Acid, Fragrance/Parfum, Benzyl Benzoate, Limonene, Linalool, Citral, Citronellol, Phenoxyethanol, Citric Acid, Sodium Citrate, CI 17200 (Red 33) (Aka227), CI 42090 (Blue 1) (Ao1) [ILN 30061].",4.5,67%,154 Reviews,https://www.ulta.com/re-quench-water-cream-hyaluronic-electrolyte-moisturizer?productId=pimprod2014592,2
